# Name of benchmark/experiment: FILLET Experiment 1a (warm start, au)
# Model: AVALON (Albedo-feedback Variable Axial-tilt Latitudinal Outgoing-Net EBM)
# Ice line definition: latitude where annual-mean surface temperature crosses -10.0 °C
# Ice-free convention: NMaxLand=NMinLand=NMaxSea=NMinSea=90; SMaxLand=SMinLand=SMaxSea=SMinSea=-90
# Case Inst Obl XCO2 Tglob IceLineNMaxLand IceLineNMinLand IceLineNMaxSea IceLineNMinSea IceLineSMaxLand IceLineSMinLand IceLineSMaxSea IceLineSMinSea Diff OLRglob
78 1.2345679012345678 40.0 280.0 330.5342636616514 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 324.7685273233027
79 1.2009757928316758 40.0 280.0 326.115826461499 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 315.931652922998
80 1.168736303871439 40.0 280.0 321.87531368345884 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 307.4506273669177
81 1.1377777777777778 40.0 280.0 317.8033058518135 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 299.30661170362697
82 1.10803324099723 40.0 280.0 313.89091301006954 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 291.4818260201391
83 1.0794400404790014 40.0 280.0 310.1300115443156 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 283.9600230886312
84 1.0519395134779752 40.0 280.0 306.5128709138313 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 276.7257418276627
85 1.0254766864284568 40.0 280.0 303.0326934318836 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 269.7653868637672
86 1.0 40.0 280.0 299.6820277461594 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 263.06405549231886
87 0.9754610577655846 40.0 280.0 296.454398509285 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 256.60879701857004
88 0.9518143961927424 40.0 280.0 293.3441015425852 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 250.3882030851704
89 0.9290172739149366 40.0 280.0 290.34558634922223 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 244.39117269844456
90 0.9070294784580498 40.0 280.0 287.4534950924617 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 238.60699018492338
91 0.8858131487889274 40.0 280.0 284.6628581124216 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 233.0257162248432
92 0.8653326122228233 40.0 280.0 281.9689905763235 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 227.63798115264711
93 0.8455542343770645 40.0 280.0 279.36755890341476 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 222.43511780682957
94 0.8264462809917354 40.0 280.0 224.25565492615095 90.0 0.0 90.0 0.0 0.0 -90.0 0.0 -90.0 0.5 112.21130985230195
95 1.306122448979592 50.0 280.0 340.23967871393506 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 344.17935742787
96 1.2695893671890497 50.0 280.0 335.4262681511402 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 334.55253630228066
